feature,coefficient,abs_coefficient
cnv_depth__IBNLCO_01000__IBNLCO_01000__gene__promoter,-0.018242469336605307,0.018242469336605307
cnv_depth__IBNLCO_01907__IBNLCO_01907__gene__promoter,-0.01824057907368721,0.01824057907368721
cnv_depth__IBNLCO_05177__IBNLCO_05177__gene,-0.018232683062352418,0.018232683062352418
cnv_depth__IBNLCO_03776__metI__gene__promoter,0.01821431523708355,0.01821431523708355
cnv_depth__IBNLCO_02220__ISL3-like__CDS__promoter,-0.018177470041003844,0.018177470041003844
cnv_depth__IBNLCO_00364__DUF3108__CDS,0.01815362097414156,0.01815362097414156
cnv_depth__IBNLCO_03745__IBNLCO_03745__gene__promoter,0.01815031015819525,0.01815031015819525
cnv_depth__IBNLCO_00230__IBNLCO_00230__gene,0.018139736284151036,0.018139736284151036
cnv_depth__IBNLCO_01026__hypothetical__CDS,0.018099920162027935,0.018099920162027935
cnv_depth__IBNLCO_00721__IBNLCO_00721__gene__promoter,0.018094444762479477,0.018094444762479477
cnv_depth__IBNLCO_03369__MFS__CDS__promoter,0.018074347954825428,0.018074347954825428
cnv_depth__IBNLCO_04709__GTP__CDS__promoter,-0.018049432184016143,0.018049432184016143
cnv_depth__IBNLCO_01781__hypothetical__CDS__promoter,-0.01795625281178104,0.01795625281178104
cnv_depth__IBNLCO_02985__Signal__CDS__promoter,0.017940910668528563,0.017940910668528563
cnv_depth__IBNLCO_02219__tnp__gene__promoter,-0.017924002214779404,0.017924002214779404
cnv_depth__IBNLCO_05327__Polysaccharide__CDS__promoter,-0.017920570486015926,0.017920570486015926
cnv_depth__IBNLCO_01400__hypothetical__CDS__promoter,-0.017904566643536752,0.017904566643536752
cnv_depth__IBNLCO_01406__IBNLCO_01406__gene__promoter,-0.017893953926422734,0.017893953926422734
cnv_depth__IBNLCO_03286__hypothetical__CDS__promoter,0.01787896925445582,0.01787896925445582
cnv_depth__IBNLCO_02714__araC__gene__promoter,0.017874051181571978,0.017874051181571978
cnv_depth__IBNLCO_00178__mreD__gene__promoter,0.017836041453525527,0.017836041453525527
cnv_depth__IBNLCO_02137__IBNLCO_02137__gene,-0.01782698052531863,0.01782698052531863
cnv_depth__IBNLCO_01372__DNA-binding__CDS__promoter,-0.01780621968657289,0.01780621968657289
cnv_depth__IBNLCO_02044__BTH_s19__gene,0.01779778678076059,0.01779778678076059
cnv_depth__IBNLCO_04536__IBNLCO_04536__gene__promoter,-0.01778439328427525,0.01778439328427525
cnv_depth__IBNLCO_01140__Transmembrane__CDS,0.01773668839215297,0.01773668839215297
cnv_depth__IBNLCO_01099__Phospholipase__CDS__promoter,-0.01770449966078597,0.01770449966078597
cnv_depth__IBNLCO_02767__gnl|Bakta|IBNLCO_02767__CDS__promoter,0.017698121770967797,0.017698121770967797
cnv_depth__IBNLCO_05150__IBNLCO_05150__gene__promoter,0.017689716024923467,0.017689716024923467
cnv_depth__IBNLCO_01057__IBNLCO_01057__gene,-0.01765661362964468,0.01765661362964468
cnv_depth__IBNLCO_05781__IBNLCO_05781__gene__promoter,0.017649506524128063,0.017649506524128063
cnv_depth__IBNLCO_05108__IBNLCO_05108__gene__promoter,-0.017649396111941447,0.017649396111941447
cnv_depth__IBNLCO_04947__IBNLCO_04947__gene__promoter,-0.017636999426138906,0.017636999426138906
cnv_depth__IBNLCO_00865__IBNLCO_00865__gene,-0.017626063761966435,0.017626063761966435
cnv_depth__IBNLCO_00971__sodC__gene,-0.01762200161973343,0.01762200161973343
cnv_depth__IBNLCO_04740__IBNLCO_04740__gene__promoter,-0.01755923101486314,0.01755923101486314
cnv_depth__IBNLCO_04747__P9__gene__promoter,-0.017511153270662806,0.017511153270662806
cnv_depth__IBNLCO_03466__IBNLCO_03466__gene__promoter,-0.017497199880797953,0.017497199880797953
cnv_depth__IBNLCO_00743__IBNLCO_00743__gene__promoter,0.017479855784001762,0.017479855784001762
cnv_depth__IBNLCO_04102__DUF899__CDS,-0.017473802253501758,0.017473802253501758
cnv_depth__IBNLCO_02475__Putative__CDS,-0.01746195252134239,0.01746195252134239
