feature,coefficient,abs_coefficient
cnv_depth__IBNLCO_05198__LLM__CDS,-0.01005918708870484,0.01005918708870484
cnv_depth__IBNLCO_02570__gnl|Bakta|IBNLCO_02570__CDS__promoter,-0.010041044694518409,0.010041044694518409
cnv_depth__IBNLCO_00297__IBNLCO_00297__gene__promoter,-0.010040069873590558,0.010040069873590558
cnv_depth__IBNLCO_00321__IBNLCO_00321__gene__promoter,0.010039054537674525,0.010039054537674525
cnv_depth__IBNLCO_01544__Bacterial__CDS,-0.010015680368928179,0.010015680368928179
cnv_depth__IBNLCO_01140__Transmembrane__CDS,0.010012980926762498,0.010012980926762498
cnv_depth__IBNLCO_04927__IBNLCO_04927__gene,-0.009994953632102095,0.009994953632102095
cnv_depth__IBNLCO_03689__Hemin__CDS__promoter,-0.009993131429992095,0.009993131429992095
cnv_depth__IBNLCO_00653__lactoylglutathione__CDS__promoter,0.009983685197196302,0.009983685197196302
cnv_depth__IBNLCO_05163__IBNLCO_05163__gene,0.009970815184061989,0.009970815184061989
cnv_depth__IBNLCO_04779__Glutathione__CDS__promoter,-0.00993318412725843,0.00993318412725843
cnv_depth__IBNLCO_04273__IBNLCO_04273__gene__promoter,0.009928980821170401,0.009928980821170401
cnv_depth__IBNLCO_05705__DNA__CDS__promoter,0.00992121695288399,0.00992121695288399
cnv_depth__IBNLCO_01543__cpaE__gene__promoter,-0.009877257306780646,0.009877257306780646
cnv_depth__IBNLCO_02044__BTH_s19__gene,0.0098663780642537,0.0098663780642537
cnv_depth__IBNLCO_05022__bsaP__gene__promoter,-0.00985776378012779,0.00985776378012779
cnv_depth__IBNLCO_04982__Type__CDS,-0.00985271305202903,0.00985271305202903
cnv_depth__IBNLCO_05039__L-lactate__CDS__promoter,0.009826698323008766,0.009826698323008766
cnv_depth__IBNLCO_05778__traR__gene,0.009825690336681406,0.009825690336681406
cnv_depth__IBNLCO_00439__PTS__CDS,-0.009813634397018616,0.009813634397018616
cnv_depth__IBNLCO_02512__IBNLCO_02512__gene__promoter,0.009797417851320224,0.009797417851320224
cnv_depth__IBNLCO_02818__TIGR02099__CDS__promoter,0.009792951479372142,0.009792951479372142
cnv_depth__IBNLCO_02826__glcE__gene,0.009784292284833372,0.009784292284833372
cnv_depth__IBNLCO_00682__IBNLCO_00682__gene__promoter,-0.00978286541229497,0.00978286541229497
cnv_depth__IBNLCO_03709__dhaK__gene__promoter,-0.009775095937908974,0.009775095937908974
cnv_depth__IBNLCO_04350__IBNLCO_04350__gene__promoter,-0.009763179610265715,0.009763179610265715
cnv_depth__IBNLCO_02391__IBNLCO_02391__gene,-0.009741301831118732,0.009741301831118732
cnv_depth__IBNLCO_05149__L-seryl-tRNA(Sec)__CDS__promoter,-0.009739457719134332,0.009739457719134332
cnv_depth__IBNLCO_00230__IBNLCO_00230__gene,0.009737893803266473,0.009737893803266473
cnv_depth__IBNLCO_04283__IBNLCO_04283__gene,-0.009697033848838263,0.009697033848838263
cnv_depth__IBNLCO_00021__hypothetical__CDS,-0.009693804217383455,0.009693804217383455
cnv_depth__IBNLCO_00659__IBNLCO_00659__gene,0.009679510555267242,0.009679510555267242
cnv_depth__IBNLCO_01009__gnl|Bakta|IBNLCO_01009__CDS__promoter,0.009669749874341478,0.009669749874341478
cnv_depth__IBNLCO_00364__DUF3108__CDS,0.009666241091966682,0.009666241091966682
cnv_depth__IBNLCO_01364__hypothetical__CDS,-0.009659512593461225,0.009659512593461225
cnv_depth__IBNLCO_03567__IBNLCO_03567__gene,-0.00965655874710357,0.00965655874710357
cnv_depth__IBNLCO_00178__mreD__gene__promoter,0.00964854576607252,0.00964854576607252
cnv_depth__IBNLCO_04596__IBNLCO_04596__gene,-0.009642799317462192,0.009642799317462192
cnv_depth__IBNLCO_05150__IBNLCO_05150__gene__promoter,0.009627841833147022,0.009627841833147022
cnv_depth__IBNLCO_04240__marR__gene__promoter,-0.009625464254239659,0.009625464254239659
cnv_depth__IBNLCO_05781__IBNLCO_05781__gene__promoter,0.009584363338115399,0.009584363338115399
cnv_depth__IBNLCO_04741__yigZ__gene__promoter,-0.009579710079791012,0.009579710079791012
cnv_depth__IBNLCO_05367__Haloacid__CDS__promoter,0.009574301625721244,0.009574301625721244
cnv_depth__IBNLCO_03369__MFS__CDS__promoter,0.009557509313307146,0.009557509313307146
cnv_depth__IBNLCO_00743__IBNLCO_00743__gene__promoter,0.00955489644014444,0.00955489644014444
cnv_depth__IBNLCO_04926__Carboxyl__CDS,-0.009526624163931128,0.009526624163931128
cnv_depth__IBNLCO_02078__DUF1993__CDS__promoter,0.00951976088573191,0.00951976088573191
cnv_depth__IBNLCO_00713__IBNLCO_00713__gene,0.009496985490613674,0.009496985490613674
cnv_depth__IBNLCO_04357__IBNLCO_04357__gene__promoter,0.009490141919001912,0.009490141919001912
cnv_depth__IBNLCO_04747__P9__gene__promoter,-0.00947831846646496,0.00947831846646496
cnv_depth__IBNLCO_04160__4-hydroxy-2-oxo-heptane-1%2C7-dioate__CDS__promoter,-0.009467354507509653,0.009467354507509653
cnv_depth__IBNLCO_05334__Cysteine-rich__CDS__promoter,0.009465175830969536,0.009465175830969536
cnv_depth__IBNLCO_00581__IBNLCO_00581__gene__promoter,-0.00946180199935182,0.00946180199935182
cnv_depth__IBNLCO_04947__IBNLCO_04947__gene__promoter,-0.009449966094204836,0.009449966094204836
cnv_depth__IBNLCO_05089__IBNLCO_05089__gene__promoter,-0.009430299632353647,0.009430299632353647
cnv_depth__IBNLCO_00323__HTH__CDS__promoter,0.009425314624944104,0.009425314624944104
cnv_depth__IBNLCO_03776__metI__gene__promoter,0.009417648805106569,0.009417648805106569
cnv_depth__IBNLCO_00721__IBNLCO_00721__gene__promoter,0.00940303699591258,0.00940303699591258
cnv_depth__IBNLCO_01400__hypothetical__CDS__promoter,-0.0093951649004661,0.0093951649004661
cnv_depth__IBNLCO_04331__IBNLCO_04331__gene__promoter,-0.009393225260836984,0.009393225260836984
cnv_depth__IBNLCO_05327__Polysaccharide__CDS__promoter,-0.009364068488151944,0.009364068488151944
cnv_depth__IBNLCO_03972__Succinyl-CoA:coenzyme__CDS__promoter,0.00936219457789958,0.00936219457789958
cnv_depth__IBNLCO_02402__trnG__gene__promoter,0.009354838736748956,0.009354838736748956
cnv_depth__IBNLCO_00935__IBNLCO_00935__gene,0.009352051215505516,0.009352051215505516
cnv_depth__IBNLCO_02985__Signal__CDS__promoter,0.009346841255864703,0.009346841255864703
cnv_depth__IBNLCO_04709__GTP__CDS__promoter,-0.009339355988900504,0.009339355988900504
cnv_depth__IBNLCO_01907__IBNLCO_01907__gene__promoter,-0.009338629841540698,0.009338629841540698
cnv_depth__IBNLCO_03979__tssG__gene,-0.009320400504140975,0.009320400504140975
cnv_depth__IBNLCO_03022__Peptidoglycan__CDS__promoter,0.009310195161796096,0.009310195161796096
cnv_depth__IBNLCO_00491__IBNLCO_00491__gene__promoter,0.009290540819816577,0.009290540819816577
cnv_depth__IBNLCO_00646__IBNLCO_00646__gene,-0.009279558580588041,0.009279558580588041
cnv_depth__IBNLCO_01575__Dihydroorotate__CDS__promoter,-0.009264407608218653,0.009264407608218653
cnv_depth__IBNLCO_01057__IBNLCO_01057__gene,-0.009255651130850584,0.009255651130850584
cnv_depth__IBNLCO_04791__IBNLCO_04791__gene__promoter,0.009247257832680197,0.009247257832680197
cnv_depth__IBNLCO_04536__IBNLCO_04536__gene__promoter,-0.009245355020894184,0.009245355020894184
cnv_depth__IBNLCO_02714__araC__gene__promoter,0.009238047040030778,0.009238047040030778
cnv_depth__IBNLCO_02297__IBNLCO_02297__gene__promoter,-0.009225168921363054,0.009225168921363054
cnv_depth__IBNLCO_03795__FAD/NAD(P)-binding__CDS,0.009208360570902486,0.009208360570902486
cnv_depth__IBNLCO_01099__Phospholipase__CDS__promoter,-0.009206900321839667,0.009206900321839667
cnv_depth__IBNLCO_01406__IBNLCO_01406__gene__promoter,-0.009194486809081068,0.009194486809081068
cnv_depth__IBNLCO_05380__DUF445__CDS__promoter,0.009190395075760431,0.009190395075760431
cnv_depth__IBNLCO_00951__IBNLCO_00951__gene,0.00916308488442339,0.00916308488442339
cnv_depth__IBNLCO_01013__Glycine__CDS,-0.009161523310730902,0.009161523310730902
cnv_depth__IBNLCO_04102__DUF899__CDS,-0.009150925313794774,0.009150925313794774
cnv_depth__IBNLCO_01868__IBNLCO_01868__gene__promoter,-0.009144704043376426,0.009144704043376426
cnv_depth__IBNLCO_02219__tnp__gene__promoter,-0.009134654106535486,0.009134654106535486
cnv_depth__IBNLCO_05476__IBNLCO_05476__gene__promoter,-0.009129192231916843,0.009129192231916843
